Genus,Source,Gene,number,total,Percent
Citrobacter,Sewage,tet,1,12,8.333333333
Citrobacter,Wastewater,tet,6,45,13.33333333
Citrobacter,Water,tet,3,36,8.333333333
Citrobacter,Tea,tet,,,
Citrobacter,Clinical,van,0,812,0
Citrobacter,Animal,van,0,13,0
Citrobacter,Animal environment,van,,,
Citrobacter,Animal feces,van,,,
Citrobacter,Farm,van,0,22,0
Citrobacter,Egg,van,,,
Citrobacter,Farm sewage,van,,,
Citrobacter,Fish/Seafood,van,,,
Citrobacter,Food,van,0,6,0
Citrobacter,Meat,van,0,37,0
Citrobacter,Reptile,van,,,
Citrobacter,Cider,van,,,
Citrobacter,Dairy,van,0,2,0
Citrobacter,Slaughterhouse,van,,,
Citrobacter,Farm water,van,,,
Citrobacter,Flour,van,,,
Citrobacter,Fruit/vegetables,van,0,18,0
Citrobacter,Seeds,van,,,
Citrobacter,Spice_Herbs,van,,,
Citrobacter,Insect,van,,,
Citrobacter,Nuts,van,,,
Citrobacter,Plant,van,,,
Citrobacter,Sewage,van,0,12,0
Citrobacter,Wastewater,van,0,45,0
Citrobacter,Water,van,0,36,0
Citrobacter,Tea,van,,,
Citrobacter,Clinical,gyrA,,,
Citrobacter,Animal,gyrA,,,
Citrobacter,Animal environment,gyrA,,,
Citrobacter,Animal feces,gyrA,,,
Citrobacter,Farm,gyrA,,,
Citrobacter,Egg,gyrA,,,
Citrobacter,Farm sewage,gyrA,,,
Citrobacter,Fish/Seafood,gyrA,,,
Citrobacter,Food,gyrA,,,
Citrobacter,Meat,gyrA,,,
Citrobacter,Reptile,gyrA,,,
Citrobacter,Cider,gyrA,,,
Citrobacter,Dairy,gyrA,,,
Citrobacter,Slaughterhouse,gyrA,,,
Citrobacter,Farm water,gyrA,,,
Citrobacter,Flour,gyrA,,,
Citrobacter,Fruit/vegetables,gyrA,,,
Citrobacter,Seeds,gyrA,,,
Citrobacter,Spice_Herbs,gyrA,,,
Citrobacter,Insect,gyrA,,,
Citrobacter,Nuts,gyrA,,,
Citrobacter,Plant,gyrA,,,
Citrobacter,Sewage,gyrA,,,
Citrobacter,Wastewater,gyrA,,,
Citrobacter,Water,gyrA,,,
Citrobacter,Tea,gyrA,,,
Citrobacter,Clinical,parC,,,
Citrobacter,Animal,parC,,,
Citrobacter,Animal environment,parC,,,
Citrobacter,Animal feces,parC,,,
Citrobacter,Farm,parC,,,
Citrobacter,Egg,parC,,,
Citrobacter,Farm sewage,parC,,,
Citrobacter,Fish/Seafood,parC,,,
Citrobacter,Food,parC,,,
Citrobacter,Meat,parC,,,
Citrobacter,Reptile,parC,,,
Citrobacter,Cider,parC,,,
Citrobacter,Dairy,parC,,,
Citrobacter,Slaughterhouse,parC,,,
Citrobacter,Farm water,parC,,,
Citrobacter,Flour,parC,,,
Citrobacter,Fruit/vegetables,parC,,,
Citrobacter,Seeds,parC,,,
Citrobacter,Spice_Herbs,parC,,,
Citrobacter,Insect,parC,,,
Citrobacter,Nuts,parC,,,
Citrobacter,Plant,parC,,,
Citrobacter,Sewage,parC,,,
Citrobacter,Wastewater,parC,,,
Citrobacter,Water,parC,,,
Citrobacter,Tea,parC,,,
Citrobacter,Clinical,parE,,,
Citrobacter,Animal,parE,,,
Citrobacter,Animal environment,parE,,,
Citrobacter,Animal feces,parE,,,
Citrobacter,Farm,parE,,,
Citrobacter,Egg,parE,,,
Citrobacter,Farm sewage,parE,,,
Citrobacter,Fish/Seafood,parE,,,
Citrobacter,Food,parE,,,
Citrobacter,Meat,parE,,,
Citrobacter,Reptile,parE,,,
Citrobacter,Cider,parE,,,
Citrobacter,Dairy,parE,,,
Citrobacter,Slaughterhouse,parE,,,
Citrobacter,Farm water,parE,,,
Citrobacter,Flour,parE,,,
Citrobacter,Fruit/vegetables,parE,,,
Citrobacter,Seeds,parE,,,
Citrobacter,Spice_Herbs,parE,,,
Citrobacter,Insect,parE,,,
Citrobacter,Nuts,parE,,,
Citrobacter,Plant,parE,,,
Citrobacter,Sewage,parE,,,
Citrobacter,Wastewater,parE,,,
Citrobacter,Water,parE,,,
Citrobacter,Tea,parE,,,
Clostridioides,Clinical,aac(3),0,3100,0
Clostridioides,Animal,aac(3),0,2,0
Clostridioides,Animal environment,aac(3),,,
Clostridioides,Animal feces,aac(3),,,
Clostridioides,Farm,aac(3),0,23,0
Clostridioides,Egg,aac(3),,,
Clostridioides,Farm sewage,aac(3),,,
Clostridioides,Fish/Seafood,aac(3),,,
Clostridioides,Food,aac(3),0,4,0
Clostridioides,Meat,aac(3),0,27,0
Clostridioides,Reptile,aac(3),,,
Clostridioides,Cider,aac(3),,,
Clostridioides,Dairy,aac(3),,,
Clostridioides,Slaughterhouse,aac(3),,,
Clostridioides,Farm water,aac(3),,,
Clostridioides,Flour,aac(3),,,
Clostridioides,Fruit/vegetables,aac(3),,,
Clostridioides,Seeds,aac(3),,,
Clostridioides,Spice_Herbs,aac(3),,,
Clostridioides,Insect,aac(3),,,
Clostridioides,Nuts,aac(3),,,
Clostridioides,Plant,aac(3),,,
Clostridioides,Sewage,aac(3),,,
Clostridioides,Wastewater,aac(3),0,157,0
Clostridioides,Water,aac(3),,,
Clostridioides,Tea,aac(3),,,
Clostridioides,Clinical,'aac(6'')-Ib-cr',0,3100,0
Clostridioides,Animal,'aac(6'')-Ib-cr',0,2,0
Clostridioides,Animal environment,'aac(6'')-Ib-cr',,,
Clostridioides,Animal feces,'aac(6'')-Ib-cr',,,
Clostridioides,Farm,'aac(6'')-Ib-cr',0,23,0
Clostridioides,Egg,'aac(6'')-Ib-cr',,,
Clostridioides,Farm sewage,'aac(6'')-Ib-cr',,,
Clostridioides,Fish/Seafood,'aac(6'')-Ib-cr',,,
Clostridioides,Food,'aac(6'')-Ib-cr',0,4,0
Clostridioides,Meat,'aac(6'')-Ib-cr',0,27,0
Clostridioides,Reptile,'aac(6'')-Ib-cr',,,
Clostridioides,Cider,'aac(6'')-Ib-cr',,,
Clostridioides,Dairy,'aac(6'')-Ib-cr',,,
Clostridioides,Slaughterhouse,'aac(6'')-Ib-cr',,,
Clostridioides,Farm water,'aac(6'')-Ib-cr',,,
Clostridioides,Flour,'aac(6'')-Ib-cr',,,
Clostridioides,Fruit/vegetables,'aac(6'')-Ib-cr',,,
Clostridioides,Seeds,'aac(6'')-Ib-cr',,,
Clostridioides,Spice_Herbs,'aac(6'')-Ib-cr',,,
Clostridioides,Insect,'aac(6'')-Ib-cr',,,
Clostridioides,Nuts,'aac(6'')-Ib-cr',,,
Clostridioides,Plant,'aac(6'')-Ib-cr',,,
Clostridioides,Sewage,'aac(6'')-Ib-cr',,,
Clostridioides,Wastewater,'aac(6'')-Ib-cr',0,157,0
Clostridioides,Water,'aac(6'')-Ib-cr',,,
Clostridioides,Tea,'aac(6'')-Ib-cr',,,
Clostridioides,Clinical,aadA,0,3100,0
Clostridioides,Animal,aadA,0,2,0
Clostridioides,Animal environment,aadA,,,
Clostridioides,Animal feces,aadA,,,
Clostridioides,Farm,aadA,0,23,0
Clostridioides,Egg,aadA,,,
Clostridioides,Farm sewage,aadA,,,
Clostridioides,Fish/Seafood,aadA,,,
Clostridioides,Food,aadA,0,4,0
Clostridioides,Meat,aadA,0,27,0
Clostridioides,Reptile,aadA,,,
Clostridioides,Cider,aadA,,,
Clostridioides,Dairy,aadA,,,
Clostridioides,Slaughterhouse,aadA,,,
Clostridioides,Farm water,aadA,,,
Clostridioides,Flour,aadA,,,
Clostridioides,Fruit/vegetables,aadA,,,
Clostridioides,Seeds,aadA,,,
Clostridioides,Spice_Herbs,aadA,,,
Clostridioides,Insect,aadA,,,
Clostridioides,Nuts,aadA,,,
Clostridioides,Plant,aadA,,,
Clostridioides,Sewage,aadA,,,
Clostridioides,Wastewater,aadA,0,157,0
Clostridioides,Water,aadA,,,
Clostridioides,Tea,aadA,,,
Clostridioides,Clinical,'aph(3'''')-Ib',0,3100,0
Clostridioides,Animal,'aph(3'''')-Ib',0,2,0
Clostridioides,Animal environment,'aph(3'''')-Ib',,,
Clostridioides,Animal feces,'aph(3'''')-Ib',,,
Clostridioides,Farm,'aph(3'''')-Ib',0,23,0
Clostridioides,Egg,'aph(3'''')-Ib',,,
Clostridioides,Farm sewage,'aph(3'''')-Ib',,,
Clostridioides,Fish/Seafood,'aph(3'''')-Ib',,,
Clostridioides,Food,'aph(3'''')-Ib',0,4,0
Clostridioides,Meat,'aph(3'''')-Ib',0,27,0
Clostridioides,Reptile,'aph(3'''')-Ib',,,
Clostridioides,Cider,'aph(3'''')-Ib',,,
Clostridioides,Dairy,'aph(3'''')-Ib',,,
Clostridioides,Slaughterhouse,'aph(3'''')-Ib',,,
Clostridioides,Farm water,'aph(3'''')-Ib',,,
Clostridioides,Flour,'aph(3'''')-Ib',,,
Clostridioides,Fruit/vegetables,'aph(3'''')-Ib',,,
Clostridioides,Seeds,'aph(3'''')-Ib',,,
Clostridioides,Spice_Herbs,'aph(3'''')-Ib',,,
Clostridioides,Insect,'aph(3'''')-Ib',,,
Clostridioides,Nuts,'aph(3'''')-Ib',,,
Clostridioides,Plant,'aph(3'''')-Ib',,,
Clostridioides,Sewage,'aph(3'''')-Ib',,,
Clostridioides,Wastewater,'aph(3'''')-Ib',0,157,0
Clostridioides,Water,'aph(3'''')-Ib',,,
Clostridioides,Tea,'aph(3'''')-Ib',,,
Clostridioides,Clinical,'aph(3'')',109,3100,3.516129032
Clostridioides,Animal,'aph(3'')',0,2,0
Clostridioides,Animal environment,'aph(3'')',,,
Clostridioides,Animal feces,'aph(3'')',,,
Clostridioides,Farm,'aph(3'')',7,23,30.43478261
Clostridioides,Egg,'aph(3'')',,,
Clostridioides,Farm sewage,'aph(3'')',,,
Clostridioides,Fish/Seafood,'aph(3'')',,,
Clostridioides,Food,'aph(3'')',0,4,0
Clostridioides,Meat,'aph(3'')',0,27,0
Clostridioides,Reptile,'aph(3'')',,,
Clostridioides,Cider,'aph(3'')',,,
Clostridioides,Dairy,'aph(3'')',,,
Clostridioides,Slaughterhouse,'aph(3'')',,,
Clostridioides,Farm water,'aph(3'')',,,
Clostridioides,Flour,'aph(3'')',,,
Clostridioides,Fruit/vegetables,'aph(3'')',,,
Clostridioides,Seeds,'aph(3'')',,,
Clostridioides,Spice_Herbs,'aph(3'')',,,
Clostridioides,Insect,'aph(3'')',,,
Clostridioides,Nuts,'aph(3'')',,,
Clostridioides,Plant,'aph(3'')',,,
Clostridioides,Sewage,'aph(3'')',,,
Clostridioides,Wastewater,'aph(3'')',2,157,1.27388535
Clostridioides,Water,'aph(3'')',,,
Clostridioides,Tea,'aph(3'')',,,
Clostridioides,Clinical,aph(6)-Id,0,3100,0
Clostridioides,Animal,aph(6)-Id,0,2,0
Clostridioides,Animal environment,aph(6)-Id,,,
Clostridioides,Animal feces,aph(6)-Id,,,
Clostridioides,Farm,aph(6)-Id,0,23,0
Clostridioides,Egg,aph(6)-Id,,,
Clostridioides,Farm sewage,aph(6)-Id,,,
Clostridioides,Fish/Seafood,aph(6)-Id,,,
Clostridioides,Food,aph(6)-Id,0,4,0
Clostridioides,Meat,aph(6)-Id,0,27,0
Clostridioides,Reptile,aph(6)-Id,,,
Clostridioides,Cider,aph(6)-Id,,,
Clostridioides,Dairy,aph(6)-Id,,,
Clostridioides,Slaughterhouse,aph(6)-Id,,,
Clostridioides,Farm water,aph(6)-Id,,,
Clostridioides,Flour,aph(6)-Id,,,
Clostridioides,Fruit/vegetables,aph(6)-Id,,,
Clostridioides,Seeds,aph(6)-Id,,,
Clostridioides,Spice_Herbs,aph(6)-Id,,,
Clostridioides,Insect,aph(6)-Id,,,
Clostridioides,Nuts,aph(6)-Id,,,
Clostridioides,Plant,aph(6)-Id,,,
Clostridioides,Sewage,aph(6)-Id,,,
Clostridioides,Wastewater,aph(6)-Id,0,157,0
Clostridioides,Water,aph(6)-Id,,,
Clostridioides,Tea,aph(6)-Id,,,
Clostridioides,Clinical,blaACT,0,3100,0
Clostridioides,Animal,blaACT,0,2,0
Clostridioides,Animal environment,blaACT,,,
Clostridioides,Animal feces,blaACT,,,
Clostridioides,Farm,blaACT,0,23,0
Clostridioides,Egg,blaACT,,,
Clostridioides,Farm sewage,blaACT,,,
Clostridioides,Fish/Seafood,blaACT,,,
Clostridioides,Food,blaACT,0,4,0
Clostridioides,Meat,blaACT,0,27,0
Clostridioides,Reptile,blaACT,,,
Clostridioides,Cider,blaACT,,,
Clostridioides,Dairy,blaACT,,,
Clostridioides,Slaughterhouse,blaACT,,,
Clostridioides,Farm water,blaACT,,,
Clostridioides,Flour,blaACT,,,
Clostridioides,Fruit/vegetables,blaACT,,,
Clostridioides,Seeds,blaACT,,,
Clostridioides,Spice_Herbs,blaACT,,,
Clostridioides,Insect,blaACT,,,
Clostridioides,Nuts,blaACT,,,
Clostridioides,Plant,blaACT,,,
Clostridioides,Sewage,blaACT,,,
Clostridioides,Wastewater,blaACT,0,157,0
Clostridioides,Water,blaACT,,,
Clostridioides,Tea,blaACT,,,
Clostridioides,Clinical,blaCARB,0,3100,0
Clostridioides,Animal,blaCARB,0,2,0
Clostridioides,Animal environment,blaCARB,,,
Clostridioides,Animal feces,blaCARB,,,
Clostridioides,Farm,blaCARB,0,23,0
Clostridioides,Egg,blaCARB,,,
Clostridioides,Farm sewage,blaCARB,,,
Clostridioides,Fish/Seafood,blaCARB,,,
Clostridioides,Food,blaCARB,0,4,0
Clostridioides,Meat,blaCARB,0,27,0
Clostridioides,Reptile,blaCARB,,,
Clostridioides,Cider,blaCARB,,,
Clostridioides,Dairy,blaCARB,,,
Clostridioides,Slaughterhouse,blaCARB,,,
Clostridioides,Farm water,blaCARB,,,
Clostridioides,Flour,blaCARB,,,
Clostridioides,Fruit/vegetables,blaCARB,,,
Clostridioides,Seeds,blaCARB,,,
Clostridioides,Spice_Herbs,blaCARB,,,
Clostridioides,Insect,blaCARB,,,
Clostridioides,Nuts,blaCARB,,,
Clostridioides,Plant,blaCARB,,,
Clostridioides,Sewage,blaCARB,,,
Clostridioides,Wastewater,blaCARB,0,157,0
Clostridioides,Water,blaCARB,,,
Clostridioides,Tea,blaCARB,,,
Clostridioides,Clinical,blaCMY,0,3100,0
Clostridioides,Animal,blaCMY,0,2,0
Clostridioides,Animal environment,blaCMY,,,
Clostridioides,Animal feces,blaCMY,,,
Clostridioides,Farm,blaCMY,0,23,0
Clostridioides,Egg,blaCMY,,,
Clostridioides,Farm sewage,blaCMY,,,
Clostridioides,Fish/Seafood,blaCMY,,,
Clostridioides,Food,blaCMY,0,4,0
Clostridioides,Meat,blaCMY,0,27,0
Clostridioides,Reptile,blaCMY,,,
Clostridioides,Cider,blaCMY,,,
Clostridioides,Dairy,blaCMY,,,
Clostridioides,Slaughterhouse,blaCMY,,,
Clostridioides,Farm water,blaCMY,,,
Clostridioides,Flour,blaCMY,,,
Clostridioides,Fruit/vegetables,blaCMY,,,
Clostridioides,Seeds,blaCMY,,,
Clostridioides,Spice_Herbs,blaCMY,,,
Clostridioides,Insect,blaCMY,,,
Clostridioides,Nuts,blaCMY,,,
Clostridioides,Plant,blaCMY,,,
Clostridioides,Sewage,blaCMY,,,
Clostridioides,Wastewater,blaCMY,0,157,0
Clostridioides,Water,blaCMY,,,
Clostridioides,Tea,blaCMY,,,
Clostridioides,Clinical,blaCMY-2,0,3100,0
Clostridioides,Animal,blaCMY-2,0,2,0
Clostridioides,Animal environment,blaCMY-2,,,
Clostridioides,Animal feces,blaCMY-2,,,
Clostridioides,Farm,blaCMY-2,0,23,0
Clostridioides,Egg,blaCMY-2,,,
Clostridioides,Farm sewage,blaCMY-2,,,
Clostridioides,Fish/Seafood,blaCMY-2,,,
Clostridioides,Food,blaCMY-2,0,4,0
Clostridioides,Meat,blaCMY-2,0,27,0
Clostridioides,Reptile,blaCMY-2,,,
Clostridioides,Cider,blaCMY-2,,,
Clostridioides,Dairy,blaCMY-2,,,
Clostridioides,Slaughterhouse,blaCMY-2,,,
Clostridioides,Farm water,blaCMY-2,,,
Clostridioides,Flour,blaCMY-2,,,
Clostridioides,Fruit/vegetables,blaCMY-2,,,
Clostridioides,Seeds,blaCMY-2,,,
Clostridioides,Spice_Herbs,blaCMY-2,,,
Clostridioides,Insect,blaCMY-2,,,
Clostridioides,Nuts,blaCMY-2,,,
Clostridioides,Plant,blaCMY-2,,,
Clostridioides,Sewage,blaCMY-2,,,
Clostridioides,Wastewater,blaCMY-2,0,157,0
Clostridioides,Water,blaCMY-2,,,
Clostridioides,Tea,blaCMY-2,,,
Clostridioides,Clinical,blaCTX-M,1,3100,0.032258065
Clostridioides,Animal,blaCTX-M,0,2,0
Clostridioides,Animal environment,blaCTX-M,,,
Clostridioides,Animal feces,blaCTX-M,,,
Clostridioides,Farm,blaCTX-M,0,23,0
Clostridioides,Egg,blaCTX-M,,,
Clostridioides,Farm sewage,blaCTX-M,,,
Clostridioides,Fish/Seafood,blaCTX-M,,,
Clostridioides,Food,blaCTX-M,0,4,0
Clostridioides,Meat,blaCTX-M,0,27,0
Clostridioides,Reptile,blaCTX-M,,,
Clostridioides,Cider,blaCTX-M,,,
Clostridioides,Dairy,blaCTX-M,,,
Clostridioides,Slaughterhouse,blaCTX-M,,,
Clostridioides,Farm water,blaCTX-M,,,
Clostridioides,Flour,blaCTX-M,,,
Clostridioides,Fruit/vegetables,blaCTX-M,,,
Clostridioides,Seeds,blaCTX-M,,,
Clostridioides,Spice_Herbs,blaCTX-M,,,
Clostridioides,Insect,blaCTX-M,,,
Clostridioides,Nuts,blaCTX-M,,,
Clostridioides,Plant,blaCTX-M,,,
Clostridioides,Sewage,blaCTX-M,,,
Clostridioides,Wastewater,blaCTX-M,0,157,0
Clostridioides,Water,blaCTX-M,,,
Clostridioides,Tea,blaCTX-M,,,
Clostridioides,Clinical,blaGES,0,3100,0
Clostridioides,Animal,blaGES,0,2,0
Clostridioides,Animal environment,blaGES,,,
Clostridioides,Animal feces,blaGES,,,
Clostridioides,Farm,blaGES,0,23,0
Clostridioides,Egg,blaGES,,,
Clostridioides,Farm sewage,blaGES,,,
Clostridioides,Fish/Seafood,blaGES,,,
Clostridioides,Food,blaGES,0,4,0
Clostridioides,Meat,blaGES,0,27,0
Clostridioides,Reptile,blaGES,,,
Clostridioides,Cider,blaGES,,,
Clostridioides,Dairy,blaGES,,,
Clostridioides,Slaughterhouse,blaGES,,,
Clostridioides,Farm water,blaGES,,,
Clostridioides,Flour,blaGES,,,
Clostridioides,Fruit/vegetables,blaGES,,,
Clostridioides,Seeds,blaGES,,,
Clostridioides,Spice_Herbs,blaGES,,,
Clostridioides,Insect,blaGES,,,
Clostridioides,Nuts,blaGES,,,
Clostridioides,Plant,blaGES,,,
Clostridioides,Sewage,blaGES,,,
Clostridioides,Wastewater,blaGES,0,157,0
Clostridioides,Water,blaGES,,,
Clostridioides,Tea,blaGES,,,
Clostridioides,Clinical,blaIMP,0,3100,0
Clostridioides,Animal,blaIMP,0,2,0
Clostridioides,Animal environment,blaIMP,,,
Clostridioides,Animal feces,blaIMP,,,
Clostridioides,Farm,blaIMP,0,23,0
Clostridioides,Egg,blaIMP,,,
Clostridioides,Farm sewage,blaIMP,,,
Clostridioides,Fish/Seafood,blaIMP,,,
Clostridioides,Food,blaIMP,0,4,0
Clostridioides,Meat,blaIMP,0,27,0
Clostridioides,Reptile,blaIMP,,,
Clostridioides,Cider,blaIMP,,,
Clostridioides,Dairy,blaIMP,,,
Clostridioides,Slaughterhouse,blaIMP,,,
Clostridioides,Farm water,blaIMP,,,
Clostridioides,Flour,blaIMP,,,
Clostridioides,Fruit/vegetables,blaIMP,,,
Clostridioides,Seeds,blaIMP,,,
Clostridioides,Spice_Herbs,blaIMP,,,
Clostridioides,Insect,blaIMP,,,
Clostridioides,Nuts,blaIMP,,,
Clostridioides,Plant,blaIMP,,,
Clostridioides,Sewage,blaIMP,,,
Clostridioides,Wastewater,blaIMP,0,157,0
Clostridioides,Water,blaIMP,,,
Clostridioides,Tea,blaIMP,,,
Clostridioides,Clinical,blaKPC,0,3100,0
Clostridioides,Animal,blaKPC,0,2,0
Clostridioides,Animal environment,blaKPC,,,
Clostridioides,Animal feces,blaKPC,,,
Clostridioides,Farm,blaKPC,0,23,0
Clostridioides,Egg,blaKPC,,,
Clostridioides,Farm sewage,blaKPC,,,
Clostridioides,Fish/Seafood,blaKPC,,,
Clostridioides,Food,blaKPC,0,4,0
Clostridioides,Meat,blaKPC,0,27,0
Clostridioides,Reptile,blaKPC,,,
Clostridioides,Cider,blaKPC,,,
Clostridioides,Dairy,blaKPC,,,
Clostridioides,Slaughterhouse,blaKPC,,,
Clostridioides,Farm water,blaKPC,,,
Clostridioides,Flour,blaKPC,,,
Clostridioides,Fruit/vegetables,blaKPC,,,
Clostridioides,Seeds,blaKPC,,,
Clostridioides,Spice_Herbs,blaKPC,,,
Clostridioides,Insect,blaKPC,,,
Clostridioides,Nuts,blaKPC,,,
Clostridioides,Plant,blaKPC,,,
Clostridioides,Sewage,blaKPC,,,
Clostridioides,Wastewater,blaKPC,0,157,0
Clostridioides,Water,blaKPC,,,
Clostridioides,Tea,blaKPC,,,
Clostridioides,Clinical,blaNDM,0,3100,0
Clostridioides,Animal,blaNDM,0,2,0
Clostridioides,Animal environment,blaNDM,,,
Clostridioides,Animal feces,blaNDM,,,
Clostridioides,Farm,blaNDM,0,23,0
Clostridioides,Egg,blaNDM,,,
Clostridioides,Farm sewage,blaNDM,,,
Clostridioides,Fish/Seafood,blaNDM,,,
Clostridioides,Food,blaNDM,0,4,0
Clostridioides,Meat,blaNDM,0,27,0
Clostridioides,Reptile,blaNDM,,,
Clostridioides,Cider,blaNDM,,,
Clostridioides,Dairy,blaNDM,,,
Clostridioides,Slaughterhouse,blaNDM,,,
Clostridioides,Farm water,blaNDM,,,
Clostridioides,Flour,blaNDM,,,
Clostridioides,Fruit/vegetables,blaNDM,,,
Clostridioides,Seeds,blaNDM,,,
Clostridioides,Spice_Herbs,blaNDM,,,
Clostridioides,Insect,blaNDM,,,
Clostridioides,Nuts,blaNDM,,,
Clostridioides,Plant,blaNDM,,,
Clostridioides,Sewage,blaNDM,,,
Clostridioides,Wastewater,blaNDM,0,157,0
Clostridioides,Water,blaNDM,,,
Clostridioides,Tea,blaNDM,,,
Clostridioides,Clinical,blaOXA,0,3100,0
Clostridioides,Animal,blaOXA,0,2,0
Clostridioides,Animal environment,blaOXA,,,
Clostridioides,Animal feces,blaOXA,,,
Clostridioides,Farm,blaOXA,0,23,0
Clostridioides,Egg,blaOXA,,,
Clostridioides,Farm sewage,blaOXA,,,
Clostridioides,Fish/Seafood,blaOXA,,,
Clostridioides,Food,blaOXA,0,4,0
Clostridioides,Meat,blaOXA,0,27,0
Clostridioides,Reptile,blaOXA,,,
Clostridioides,Cider,blaOXA,,,
Clostridioides,Dairy,blaOXA,,,
Clostridioides,Slaughterhouse,blaOXA,,,
Clostridioides,Farm water,blaOXA,,,
Clostridioides,Flour,blaOXA,,,
Clostridioides,Fruit/vegetables,blaOXA,,,
Clostridioides,Seeds,blaOXA,,,
Clostridioides,Spice_Herbs,blaOXA,,,
Clostridioides,Insect,blaOXA,,,
Clostridioides,Nuts,blaOXA,,,
Clostridioides,Plant,blaOXA,,,
Clostridioides,Sewage,blaOXA,,,
Clostridioides,Wastewater,blaOXA,0,157,0
Clostridioides,Water,blaOXA,,,
Clostridioides,Tea,blaOXA,,,
Clostridioides,Clinical,blaPER,0,3100,0
Clostridioides,Animal,blaPER,0,2,0
Clostridioides,Animal environment,blaPER,,,
Clostridioides,Animal feces,blaPER,,,
Clostridioides,Farm,blaPER,0,23,0
Clostridioides,Egg,blaPER,,,
Clostridioides,Farm sewage,blaPER,,,
Clostridioides,Fish/Seafood,blaPER,,,
Clostridioides,Food,blaPER,0,4,0
Clostridioides,Meat,blaPER,0,27,0
Clostridioides,Reptile,blaPER,,,
Clostridioides,Cider,blaPER,,,
Clostridioides,Dairy,blaPER,,,
Clostridioides,Slaughterhouse,blaPER,,,
Clostridioides,Farm water,blaPER,,,
Clostridioides,Flour,blaPER,,,
Clostridioides,Fruit/vegetables,blaPER,,,
Clostridioides,Seeds,blaPER,,,
Clostridioides,Spice_Herbs,blaPER,,,
Clostridioides,Insect,blaPER,,,
Clostridioides,Nuts,blaPER,,,
Clostridioides,Plant,blaPER,,,
Clostridioides,Sewage,blaPER,,,
Clostridioides,Wastewater,blaPER,0,157,0
Clostridioides,Water,blaPER,,,
Clostridioides,Tea,blaPER,,,
Clostridioides,Clinical,blaSHV,0,3100,0
Clostridioides,Animal,blaSHV,0,2,0
Clostridioides,Animal environment,blaSHV,,,
Clostridioides,Animal feces,blaSHV,,,
Clostridioides,Farm,blaSHV,0,23,0
Clostridioides,Egg,blaSHV,,,
Clostridioides,Farm sewage,blaSHV,,,
Clostridioides,Fish/Seafood,blaSHV,,,
Clostridioides,Food,blaSHV,0,4,0
Clostridioides,Meat,blaSHV,0,27,0
Clostridioides,Reptile,blaSHV,,,
Clostridioides,Cider,blaSHV,,,
Clostridioides,Dairy,blaSHV,,,
Clostridioides,Slaughterhouse,blaSHV,,,
Clostridioides,Farm water,blaSHV,,,
Clostridioides,Flour,blaSHV,,,
Clostridioides,Fruit/vegetables,blaSHV,,,
Clostridioides,Seeds,blaSHV,,,
Clostridioides,Spice_Herbs,blaSHV,,,
Clostridioides,Insect,blaSHV,,,
Clostridioides,Nuts,blaSHV,,,
Clostridioides,Plant,blaSHV,,,
Clostridioides,Sewage,blaSHV,,,
Clostridioides,Wastewater,blaSHV,0,157,0
Clostridioides,Water,blaSHV,,,
Clostridioides,Tea,blaSHV,,,
Clostridioides,Clinical,blaTEM,1,3100,0.032258065
Clostridioides,Animal,blaTEM,0,2,0
Clostridioides,Animal environment,blaTEM,,,
Clostridioides,Animal feces,blaTEM,,,
Clostridioides,Farm,blaTEM,0,23,0
Clostridioides,Egg,blaTEM,,,
Clostridioides,Farm sewage,blaTEM,,,
Clostridioides,Fish/Seafood,blaTEM,,,
Clostridioides,Food,blaTEM,0,4,0
Clostridioides,Meat,blaTEM,0,27,0
Clostridioides,Reptile,blaTEM,,,
Clostridioides,Cider,blaTEM,,,
Clostridioides,Dairy,blaTEM,,,
Clostridioides,Slaughterhouse,blaTEM,,,
Clostridioides,Farm water,blaTEM,,,
Clostridioides,Flour,blaTEM,,,
Clostridioides,Fruit/vegetables,blaTEM,,,
Clostridioides,Seeds,blaTEM,,,
Clostridioides,Spice_Herbs,blaTEM,,,
Clostridioides,Insect,blaTEM,,,
Clostridioides,Nuts,blaTEM,,,
Clostridioides,Plant,blaTEM,,,
Clostridioides,Sewage,blaTEM,,,
Clostridioides,Wastewater,blaTEM,0,157,0
Clostridioides,Water,blaTEM,,,
Clostridioides,Tea,blaTEM,,,
Clostridioides,Clinical,blaVIM,0,3100,0
Clostridioides,Animal,blaVIM,0,2,0
Clostridioides,Animal environment,blaVIM,,,
Clostridioides,Animal feces,blaVIM,,,
Clostridioides,Farm,blaVIM,0,23,0
Clostridioides,Egg,blaVIM,,,
Clostridioides,Farm sewage,blaVIM,,,
Clostridioides,Fish/Seafood,blaVIM,,,
Clostridioides,Food,blaVIM,0,4,0
Clostridioides,Meat,blaVIM,0,27,0
Clostridioides,Reptile,blaVIM,,,
Clostridioides,Cider,blaVIM,,,
Clostridioides,Dairy,blaVIM,,,
Clostridioides,Slaughterhouse,blaVIM,,,
Clostridioides,Farm water,blaVIM,,,
Clostridioides,Flour,blaVIM,,,
Clostridioides,Fruit/vegetables,blaVIM,,,
Clostridioides,Seeds,blaVIM,,,
Clostridioides,Spice_Herbs,blaVIM,,,
Clostridioides,Insect,blaVIM,,,
Clostridioides,Nuts,blaVIM,,,
Clostridioides,Plant,blaVIM,,,
